category,medicine_name,therapeutic_area,common_name,active_substance,product_number,patient_safety,authorisation_status,atc_code,additional_monitoring,generic,biosimilar,conditional_approval,exceptional_circumstances,accelerated_assessment,orphan_medicine,marketing_authorisation_date,date_of_refusal_of_marketing_authorisation,marketing_authorisation_holder_company_name,pharmacotherapeutic_group,date_of_opinion,decision_date,revision_number,condition_indication,species,first_published,revision_date,url
human,Giotrif,"Carcinoma, Non-Small-Cell Lung",afatinib,afatinib,2280,False,authorised,L01XE13,False,False,False,False,False,False,False,9/25/13,,Boehringer Ingelheim International GmbH,Antineoplastic agents,7/25/13,4/6/21,14.0,Giotrif as monotherapy is indicated for the treatment ofEpidermal Growth Factor Receptor (EGFR) TKI-naïve adult patients with locally advanced or metastatic non-small cell lung cancer (NSCLC) with activating EGFR mutation(s);locally advanced or metastatic NSCLC of squamous histology progressing on or after platinum-based chemotherapy.,,2018-06-28T12:32:00Z,2021-04-21T17:42:00Z,https://www.ema.europa.eu/en/medicines/human/EPAR/giotrif
human,Edarbi,Hypertension,azilsartan medoxomil,azilsartan medoxomil,2293,False,authorised,C09CA09,False,False,False,False,False,False,False,12/7/11,,Takeda Pharma A/S,Agents acting on the renin-angiotensin system,9/22/11,1/19/21,9.0,Edarbi is indicated for the treatment of essential hypertension in adults.,,2018-03-20T15:40:00Z,2021-02-10T18:18:00Z,https://www.ema.europa.eu/en/medicines/human/EPAR/edarbi
human,ViraferonPeg,"Hepatitis C, Chronic",peginterferon alfa-2b,peginterferon alfa-2b,329,False,withdrawn,L03AB10,False,False,False,False,False,False,False,5/28/00,,Merck Sharp  Dohme Ltd ,"Immunostimulants,",2/17/00,9/27/18,36.0,"Adults (tritherapy)ViraferonPeg in combination with ribavirin and boceprevir (tritherapy) is indicated for the treatment of chronic-hepatitis-C (CHC) genotype-1 infection in adult patients (18 years of age and older) with compensated liver disease who are previously untreated or who have failed previous therapy.Please refer to the ribavirin and boceprevir summaries of product characteristics (SmPCs) when ViraferonPeg is to be used in combination with these medicines.Adults (bitherapy and monotherapy)ViraferonPeg is indicated for the treatment of adult patients (18 years of age and older) with CHC who are positive for hepatitis-C-virus RNA (HCV-RNA), including patients with compensated cirrhosis and / or co-infected with clinically stable HIV.ViraferonPeg in combination with ribavirin (bitherapy) is indicated for the treatment of CHC infection in adult patients who are previously untreated including patients with clinically stable HIV co-infection and in adult patients who have failed previous treatment with interferon alpha (pegylated or non-pegylated) and ribavirin combination therapy or interferon alpha monotherapy.Interferon monotherapy, including ViraferonPeg, is indicated mainly in case of intolerance or contraindication to ribavirin.Please refer to the ribavirin SmPC when ViraferonPeg is to be used in combination with ribavirin.Paediatric population (bitherapy)ViraferonPeg is indicated in a combination regimen with ribavirin for the treatment of children three years of age and older and adolescents, who have chronic hepatitis C, previously untreated, without liver decompensation, and who are positive for HCV-RNA.When deciding not to defer treatment until adulthood, it is important to consider that the combination therapy induced a growth inhibition that may be irreversible in some patients. The decision to treat should be made on a case-by-case basis.Please refer to the ribavirin SmPC for capsules or oral solution when ViraferonPeg is to be used in combination with ribavirin.",,2017-06-22T15:33:00Z,2021-01-22T13:15:00Z,https://www.ema.europa.eu/en/medicines/human/EPAR/viraferonpeg
human,Kinzalmono (previously Telmisartan Boehringer Ingelheim Pharma KG),Hypertension,telmisartan,telmisartan,211,False,authorised,C09CA07,False,False,False,False,False,False,False,12/16/98,,Bayer AG,Agents acting on the renin-angiotensin system,7/23/98,11/26/20,30.0,"HypertensionTreatment of essential hypertension in adults.Cardiovascular preventionReduction of cardiovascular morbidity in patients with:manifest atherothrombotic cardiovascular disease (history of coronary heart disease, stroke, or peripheral arterial disease) or;type-2 diabetes mellitus with documented target-organ damage.",,2018-04-04T00:00:00Z,2020-12-18T12:30:00Z,https://www.ema.europa.eu/en/medicines/human/EPAR/kinzalmono-previously-telmisartan-boehringer-ingelheim-pharma-kg
human,Pritor,Hypertension,telmisartan,telmisartan,210,False,authorised,C09CA07,False,False,False,False,False,False,False,12/11/98,,Bayer AG,Agents acting on the renin-angiotensin system,7/23/98,11/26/20,29.0,"HypertensionTreatment of essential hypertension in adults.Cardiovascular preventionReduction of cardiovascular morbidity in patients with:manifest atherothrombotic cardiovascular disease (history of coronary heart disease, stroke, or peripheral arterial disease) or;type-2 diabetes mellitus with documented target-organ damage.",,2018-04-13T00:00:00Z,2020-12-10T19:30:00Z,https://www.ema.europa.eu/en/medicines/human/EPAR/pritor
human,Insulatard,Diabetes Mellitus,insulin human (rdna),insulin human,441,False,authorised,A10AC01,False,False,False,False,False,False,False,10/7/02,,Novo Nordisk A/S,Drugs used in diabetes,,9/24/20,20.0,Treatment of diabetes mellitus.,,2018-04-26T02:00:00Z,2020-11-23T14:25:00Z,https://www.ema.europa.eu/en/medicines/human/EPAR/insulatard
human,NovoRapid,Diabetes Mellitus,insulin aspart,insulin aspart,258,False,authorised,A10AB05,False,False,False,False,False,False,False,9/7/99,,Novo Nordisk A/S,Drugs used in diabetes,5/20/99,9/24/20,31.0,"NovoRapid is indicated for treatment of diabetes mellitus in adults, adolescents and children aged 1 year and above.",,2018-04-26T00:00:00Z,2020-11-23T13:10:00Z,https://www.ema.europa.eu/en/medicines/human/EPAR/novorapid
human,Ribavirin Mylan (previously Ribavirin Three Rivers),"Hepatitis C, Chronic",ribavirin,ribavirin,1185,False,withdrawn,J05AB04,False,True,False,False,False,False,False,6/10/10,,Mylan S.A.S,Antivirals for systemic use,,3/13/19,10.0,"Ribavirin Mylan is indicated for the treatment of chronic hepatitis C and must only be used as part of a combination regimen with interferon alfa-2b (adults, children (three years of age and older) and adolescents). Ribavirin monotherapy must not be used.There is no safety or efficacy information on the use of ribavirin with other forms of interferon (i.e. not alfa-2b).Please refer also to the interferon alfa-2b summary of product characteristics (SmPC) for prescribing information particular to that product.Naïve patientsAdult patientsRibavirin Mylan is indicated, in combination with interferon alfa-2b, for the treatment of adult patients with all types of chronic hepatitis C except genotype 1, not previously treated, without liver decompensation, with elevated alanine aminotransferase (ALT), who are positive for serum hepatitis-C-virus (HCV) RNA.Children and adolescentsRibavirin Mylan is indicated, in a combination regimen with interferon alfa-2b, for the treatment of children and adolescents three years of age and older, who have all types of chronic hepatitis C except genotype 1, not previously treated, without liver decompensation, and who are positive for serum HCV RNA. When deciding to not to defer treatment until adulthood, it is important to consider that the combination therapy induced a growth inhibition. The reversibility of growth inhibition is uncertain. The decision to treat should be made on a case-by-case basis (see section 4.4).Previously treatment-failure patientsAdult patientsRibavirin Mylan is indicated, in combination with interferon alfa-2b, for the treatment of adult patients with chronic hepatitis C who have previously responded (with normalisation of ALT at the end of treatment) to interferon alpha monotherapy but who have subsequently relapsed.",,2016-07-29T00:00:00Z,2020-11-23T12:59:00Z,https://www.ema.europa.eu/en/medicines/human/EPAR/ribavirin-mylan
human,NovoMix,Diabetes Mellitus,insulin aspart,insulin aspart,308,False,authorised,A10AD05,False,False,False,False,False,False,False,8/1/00,,Novo Nordisk A/S,Drugs used in diabetes,4/13/00,9/24/20,28.0,Treatment of diabetes mellitus.,,2018-04-11T15:00:00Z,2020-11-12T11:20:00Z,https://www.ema.europa.eu/en/medicines/human/EPAR/novomix
human,Protaphane,Diabetes Mellitus,insulin human (rdna),insulin human,442,False,authorised,A10AC01,False,False,False,False,False,False,False,10/7/02,,Novo Nordisk A/S,Drugs used in diabetes,4/25/02,9/24/20,18.0,Treatment of diabetes mellitus.,,2018-04-26T00:00:00Z,2020-10-27T19:00:00Z,https://www.ema.europa.eu/en/medicines/human/EPAR/protaphane
human,Actrapid,Diabetes Mellitus,human insulin (rdna),human insulin,424,False,authorised,A10AB01,False,False,False,False,False,False,False,10/7/02,,Novo Nordisk A/S,Drugs used in diabetes,,9/24/20,17.0,Treatment of diabetes mellitus.,,2018-03-14T01:00:00Z,2020-10-21T09:20:00Z,https://www.ema.europa.eu/en/medicines/human/EPAR/actrapid
human,Actraphane,Diabetes Mellitus,insulin human (rdna),insulin human,427,False,authorised,A10AD01,False,False,False,False,False,False,False,10/7/02,,Novo Nordisk A/S,Drugs used in diabetes,4/25/02,9/24/20,19.0,Treatment of diabetes mellitus.,,2018-04-26T00:00:00Z,2020-10-15T11:42:00Z,https://www.ema.europa.eu/en/medicines/human/EPAR/actraphane
human,Zerit,HIV Infections,stavudine,stavudine,110,False,withdrawn,J05AF04,False,False,False,False,False,False,False,5/8/96,,Bristol-Myers Squibb Pharma EEIG,Antivirals for systemic use,,2/13/19,31.0,Hard capsulesZerit is indicated in combination with other antiretroviral medicinal products for the treatment of HIV-infected adult patients and paediatric patients (over the age of three months) only when other antiretrovirals can not be used. The duration of therapy with Zerit should be limited to the shortest time possible.Powder for oral solutionZerit is indicated in combination with other antiretroviral medicinal products for the treatment of HIV-infected adult patients and paediatric patients (from birth) only when other antiretrovirals can not be used. The duration of therapy with Zerit should be limited to the shortest time possible.,,2006-08-11T12:00:00Z,2020-10-13T14:56:00Z,https://www.ema.europa.eu/en/medicines/human/EPAR/zerit
human,Xultophy,"Diabetes Mellitus, Type 2","insulin degludec, liraglutide","insulin degludec, liraglutide",2647,False,authorised,A10,False,False,False,False,False,False,False,9/18/14,,Novo Nordisk A/S,Drugs used in diabetes,7/25/14,9/24/20,15.0,Xultophy is indicated for the treatment of adults with type-2 diabetes mellitus to improve glycaemic control in combination with oral glucose-lowering medicinal products when these alone or combined with a GLP-1 receptor agonist or basal insulin do not provide adequate glycaemic control.,,2018-06-07T12:06:00Z,2020-10-13T14:10:00Z,https://www.ema.europa.eu/en/medicines/human/EPAR/xultophy
human,Mixtard,Diabetes Mellitus,insulin human (rdna),insulin human,428,False,authorised,A10AD01,False,False,False,False,False,False,False,10/7/02,,Novo Nordisk A/S,Drugs used in diabetes,4/25/02,9/24/20,19.0,Treatment of diabetes mellitus.,,2018-04-26T00:00:00Z,2020-10-12T16:09:00Z,https://www.ema.europa.eu/en/medicines/human/EPAR/mixtard
human,Qtrilmet,"Diabetes Mellitus, Type 2","metformin hydrochloride, saxagliptin, dapagliflozin","metformin hydrochloride, saxagliptin, dapagliflozin",4910,False,withdrawn,A10BD,False,False,False,False,False,False,False,11/11/19,,AstraZeneca AB,Drugs used in diabetes,9/19/19,8/14/20,2.0,Qtrilmet is indicated in adults aged 18 years and older with type 2 diabetes mellitus:to improve glycaemic control when metformin with or without sulphonylurea (SU) and either saxagliptin or dapagliflozin does not provide adequate glycaemic control.when already being treated with metformin and saxagliptin and dapagliflozin.,,2019-12-10T11:56:00Z,2020-10-09T15:36:00Z,https://www.ema.europa.eu/en/medicines/human/EPAR/qtrilmet
human,Daklinza,"Hepatitis C, Chronic",daclatasvir,daclatasvir dihydrochloride,3768,False,withdrawn,J05AP07,False,False,False,False,False,True,False,8/22/14,,Bristol-Myers Squibb Pharma EEIG,Antivirals for systemic use,6/26/14,7/24/19,15.0,"Daklinza is indicated in combination with other medicinal products for the treatment of chronic hepatitis C virus (HCV) infection in adults (see sections 4.2, 4.4 and 5.1)., , For HCV genotype specific activity, see sections 4.4 and 5.1.,",,2018-06-14T13:38:00Z,2019-08-30T09:58:00Z,https://www.ema.europa.eu/en/medicines/human/EPAR/daklinza
human,Eperzan,"Diabetes Mellitus, Type 2",albiglutide,albiglutide,2735,False,withdrawn,A10BJ04,False,False,False,False,False,False,False,3/20/14,,GlaxoSmithKline Trading Services Limited,Drugs used in diabetes,1/22/14,9/14/17,8.0,"Eperzan is indicated for the treatment of type 2 diabetes mellitus in adults to improve glycaemic control as:MonotherapyWhen diet and exercise alone do not provide adequate glycaemic control in patients for whom use of metformin is considered inappropriate due to contraindications or intolerance.Add-on combination therapyIn combination with other glucose-lowering medicinal products including basal insulin, when these, together with diet and exercise, do not provide adequate glycaemic control (see section 4.4 and 5.1 for available data on different combinations).",,2017-09-14T12:04:00Z,2019-02-20T11:55:00Z,https://www.ema.europa.eu/en/medicines/human/EPAR/eperzan
human,Lusduna,Diabetes Mellitus,insulin glargine,insulin glargine,4101,False,withdrawn,A10AE04,False,False,True,False,False,False,False,1/3/17,,Merck Sharp & Dohme B.V.,Drugs used in diabetes,11/9/16,10/29/18,2.0,"Treatment of diabetes mellitus in adults, adolescents and children aged 2 years and above.,",,2018-06-15T11:59:00Z,2019-01-22T15:10:00Z,https://www.ema.europa.eu/en/medicines/human/EPAR/lusduna
human,Trobalt,Epilepsy,retigabine,retigabine,1245,False,withdrawn,N03AX21,False,False,False,False,False,False,False,3/27/11,,Glaxo Group Limited ,"Antiepileptics,",,7/19/18,12.0,"Trobalt is indicated as adjunctive treatment of drug-resistant partial-onset seizures with or without secondary generalisation in patients aged 18 years or older with epilepsy, where other appropriate drug combinations have proved inadequate or have not been tolerated.",,2016-05-11T00:00:00Z,2018-11-19T17:20:00Z,https://www.ema.europa.eu/en/medicines/human/EPAR/trobalt
